start_frame,end_frame,num_frames,hole_number,previous_hole,distance
3,4,1,18,-1,0.0
22,25,3,13,18,326.56381688229425
29,34,5,12,13,70.49635746025852
36,37,1,11,12,70.38109433590911
46,61,15,12,11,70.38109433590911
62,66,4,12,12,0.0
73,81,8,12,12,0.0
84,86,2,13,12,70.49635746025852
88,93,5,13,13,0.0
96,98,2,13,13,0.0
100,108,8,13,13,0.0
112,118,6,12,13,70.49635746025852
121,125,4,11,12,70.38109433590911
143,147,4,11,11,0.0
152,156,4,10,11,69.76177581190379
200,224,24,9,10,69.6699971359201
227,230,3,10,9,69.6699971359201
233,242,9,9,10,69.6699971359201
248,293,45,8,9,70.33718230912349
