start_frame,end_frame,num_frames,hole_number,previous_hole,distance
25,30,5,14,-1,0.0
37,53,16,13,14,73.73750889325598
57,64,7,12,13,70.66546465161088
109,113,4,1,12,446.75215661752645
118,124,6,20,1,63.74505996137269
128,145,17,20,20,0.0
146,147,1,20,20,0.0
160,162,2,20,20,0.0
171,178,7,19,20,64.4845534283136
194,196,2,18,19,66.16018115846035
201,203,2,17,18,68.26033042708129
211,216,5,16,17,70.42150252629676
220,221,1,15,16,71.89050908410883
236,295,59,16,15,71.89050908410883
301,315,14,16,16,0.0
365,403,38,2,16,342.29149869753
