start_frame,end_frame,num_frames,hole_number,previous_hole,distance
28,30,2,20,-1,0.0
33,35,2,19,20,64.41540009346078
51,53,2,17,19,132.81698652564074
57,61,4,16,17,70.33885491651733
66,75,9,15,16,71.98472233122426
118,122,4,17,15,140.76725618850384
129,130,1,18,17,68.29614037269536
134,135,1,20,18,128.86977875685514
135,142,7,1,20,63.8085843534339
147,153,6,2,1,64.24316113999092
160,169,9,3,2,65.36362737705697
174,179,5,4,3,67.2143679625717
192,203,11,5,4,68.88726220583406
260,352,92,6,5,70.0115507716468
396,397,1,6,6,0.0
401,419,18,6,6,0.0
437,452,15,6,6,0.0
453,468,15,6,6,0.0
469,480,11,6,6,0.0
515,520,5,6,6,0.0
551,562,11,6,6,0.0
566,578,12,5,6,70.0115507716468
582,583,1,5,5,0.0
586,587,1,4,5,68.88726220583406
595,602,7,2,4,131.07580024755364
605,609,4,1,2,64.24316113999092
611,615,4,20,1,63.8085843534339
617,618,1,20,20,0.0
621,622,1,19,20,64.41540009346078
626,632,6,18,19,66.1072366053256
635,637,2,17,18,68.29614037269536
643,645,2,17,17,0.0
653,655,2,16,17,70.33885491651733
658,662,4,15,16,71.98472233122426
666,688,22,14,15,72.52648416317474
691,694,3,13,14,73.8028298421363
714,715,1,13,13,0.0
719,749,30,12,13,70.38372122535704
750,768,18,12,12,0.0
769,770,1,12,12,0.0
772,773,1,12,12,0.0
778,793,15,12,12,0.0
797,804,7,12,12,0.0
808,818,10,12,12,0.0
820,825,5,12,12,0.0
827,832,5,12,12,0.0
833,835,2,12,12,0.0
844,856,12,13,12,70.38372122535704
860,864,4,12,13,70.38372122535704
866,878,12,12,12,0.0
882,883,1,12,12,0.0
886,903,17,12,12,0.0
904,908,4,12,12,0.0
914,919,5,11,12,70.61874727686819
928,937,9,10,11,69.70759362894808
967,974,7,13,10,202.8278312906936
975,978,3,13,13,0.0
981,985,4,14,13,73.8028298421363
989,992,3,15,14,72.52648416317474
996,1002,6,16,15,71.98472233122426
1078,1079,1,9,16,396.8893352609349
1083,1092,9,8,9,70.13841514590244
1095,1099,4,7,8,70.72075544731366
1103,1104,1,6,7,70.84074267690889
1111,1117,6,5,6,70.0115507716468
1120,1123,3,4,5,68.88726220583406
1125,1131,6,3,4,67.2143679625717
1135,1139,4,2,3,65.36362737705697
1150,1151,1,1,2,64.24316113999092
1158,1159,1,20,1,63.8085843534339
1163,1167,4,19,20,64.41540009346078
1170,1171,1,18,19,66.1072366053256
1174,1177,3,17,18,68.29614037269536
1179,1183,4,17,17,0.0
1185,1186,1,16,17,70.33885491651733
1189,1191,2,15,16,71.98472233122426
1195,1200,5,14,15,72.52648416317474
1203,1213,10,13,14,73.8028298421363
1218,1219,1,12,13,70.38372122535704
