start_frame,end_frame,num_frames,hole_number,previous_hole,distance
4,6,2,16,-1,0.0
7,8,1,15,16,71.92534596138582
17,20,3,15,15,0.0
23,27,4,14,15,72.60039870311365
33,34,1,13,14,73.4082264757189
41,46,5,13,13,0.0
52,58,6,12,13,70.85167083504943
64,65,1,12,12,0.0
68,69,1,13,12,70.85167083504943
72,75,3,13,13,0.0
78,83,5,14,13,73.4082264757189
101,103,2,17,14,208.5697564927922
108,111,3,18,17,68.23066278851827
115,120,5,19,18,66.13899306619915
122,124,2,19,19,0.0
135,138,3,20,19,64.40956026969432
141,146,5,1,20,63.805388236194354
150,193,43,2,1,64.05126537961326
