start_frame,end_frame,num_frames,hole_number,previous_hole,distance
15,18,3,5,-1,0.0
20,22,2,6,5,70.30299726212651
26,27,1,8,6,139.73965280872423
31,32,1,10,8,137.91175220305533
34,37,3,11,10,69.73677036086148
39,44,5,12,11,70.41127102916433
47,49,2,13,12,70.43009603116622
52,55,3,12,13,70.43009603116622
59,60,1,11,12,70.41127102916433
62,66,4,11,11,0.0
69,80,11,10,11,69.73677036086148
88,93,5,9,10,69.74151883191381
96,103,7,8,9,70.16256634464091
108,120,12,7,8,70.70120717087472
124,133,9,7,7,0.0
136,165,29,6,7,70.62924543187465
173,202,29,6,6,0.0
211,244,33,6,6,0.0
252,254,2,7,6,70.62924543187465
319,321,2,8,7,70.70120717087472
324,325,1,9,8,70.16256634464091
328,329,1,10,9,69.74151883191381
332,334,2,11,10,69.73677036086148
338,345,7,12,11,70.41127102916433
352,357,5,13,12,70.43009603116622
367,368,1,16,13,212.19868475563317
370,377,7,16,16,0.0
380,381,1,17,16,70.33803684889638
383,384,1,18,17,68.27674206650258
385,392,7,19,18,66.19970472900194
394,399,5,19,19,0.0
412,417,5,20,19,64.36958771284779
419,420,1,1,20,63.85323599163567
422,426,4,2,1,64.17085354411823
429,430,1,3,2,65.4139088517704
434,436,2,4,3,67.22153537969345
455,459,4,4,4,0.0
463,465,2,5,4,68.8507926148008
467,468,1,5,5,0.0
480,488,8,5,5,0.0
501,508,7,5,5,0.0
535,544,9,5,5,0.0
568,590,22,5,5,0.0
