start_frame,end_frame,num_frames,hole_number,previous_hole,distance
4,8,4,2,-1,0.0
12,14,2,1,2,64.1741387179708
17,20,3,20,1,63.8339665307406
22,26,4,19,20,64.4369113666195
29,33,4,18,19,66.10736750070163
35,42,7,17,18,68.28396343677875
44,50,6,16,17,70.13898178456203
52,64,12,16,16,0.0
68,75,7,15,16,72.39823705185557
78,81,3,14,15,72.449564023449
84,93,9,15,14,72.449564023449
100,102,2,14,15,72.449564023449
106,108,2,13,14,73.66003849955675
110,112,2,12,13,70.65066418556445
121,124,3,12,12,0.0
125,126,1,12,12,0.0
134,144,10,11,12,70.40901852587973
145,146,1,11,11,0.0
152,153,1,10,11,69.74097942813175
156,159,3,9,10,69.71766880972025
172,175,3,9,9,0.0
178,183,5,8,9,70.18213590835411
186,189,3,7,8,70.70544803430899
191,195,4,6,7,70.83015455974336
198,205,7,5,6,70.15580659548667
208,210,2,4,5,68.95986625786705
212,216,4,3,4,67.18828311668406
218,221,3,2,3,65.43923691307857
222,228,6,2,2,0.0
231,232,1,1,2,64.1741387179708
240,242,2,1,1,0.0
243,245,2,20,1,63.8339665307406
247,249,2,19,20,64.4369113666195
252,255,3,18,19,66.10736750070163
257,261,4,17,18,68.28396343677875
264,273,9,16,17,70.13898178456203
277,278,1,16,16,0.0
