start_frame,end_frame,num_frames,hole_number,previous_hole,distance
1,5,4,10,-1,0.0
8,13,5,9,10,69.71648895681021
16,25,9,8,9,70.11286428950196
29,39,10,7,8,70.70105792783328
42,43,1,6,7,70.72541334012413
58,70,12,7,6,70.72541334012413
91,99,8,5,7,139.32010654290914
106,110,4,3,5,134.65790889704965
114,121,7,2,3,65.38521577945295
123,128,5,2,2,0.0
131,136,5,1,2,64.20659422546272
139,174,35,20,1,63.70309249923429
175,185,10,20,20,0.0
187,196,9,19,20,64.48803799497428
197,203,6,19,19,0.0
207,208,1,18,19,66.12152093088893
210,219,9,18,18,0.0
221,223,2,17,18,68.30160317945369
226,239,13,16,17,70.3268593499672
240,249,9,16,16,0.0
252,253,1,15,16,72.06981176109346
255,258,3,14,15,72.49424907184847
259,275,16,13,14,73.64009229413153
277,290,13,12,13,70.37616076388737
296,304,8,12,12,0.0
308,317,9,12,12,0.0
335,344,9,12,12,0.0
346,350,4,12,12,0.0
360,368,8,12,12,0.0
373,430,57,12,12,0.0
