start_frame,end_frame,num_frames,hole_number,previous_hole,distance
84,99,15,12,-1,0.0
107,109,2,13,12,70.73143404103357
112,121,9,13,13,0.0
129,130,1,14,13,73.52681842681875
131,132,1,14,14,0.0
143,152,9,12,14,141.95574711832646
159,160,1,11,12,70.46911433450447
167,189,22,10,11,69.62907460417063
210,221,11,10,10,0.0
222,228,6,10,10,0.0
233,242,9,10,10,0.0
250,262,12,10,10,0.0
263,275,12,10,10,0.0
277,278,1,10,10,0.0
296,297,1,9,10,69.84408898612176
303,309,6,8,9,70.14311624733809
312,317,5,7,8,70.7619471117653
321,322,1,6,7,70.64649351881802
333,342,9,5,6,70.16155906036614
345,346,1,4,5,68.93393991788452
349,351,2,3,4,67.24660405163603
355,379,24,2,3,65.5065022128891
