start_frame,end_frame,num_frames,hole_number,previous_hole,distance
15,32,17,10,-1,0.0
36,52,16,10,10,0.0
55,68,13,9,10,69.67538700954884
69,70,1,9,9,0.0
74,77,3,9,9,0.0
91,97,6,9,9,0.0
108,118,10,9,9,0.0
121,166,45,8,9,70.05756688651577
168,183,15,9,8,70.05756688651577
187,195,8,9,9,0.0
198,214,16,8,9,70.05756688651577
223,229,6,6,8,139.9042997402469
233,248,15,5,6,70.10681796613062
251,259,8,4,5,68.90205932056429
261,267,6,3,4,67.2020818939356
270,271,1,2,3,65.67245097043637
273,322,49,2,2,0.0
