start_frame,end_frame,num_frames,hole_number,previous_hole,distance
17,24,7,19,-1,0.0
26,30,4,19,19,0.0
32,39,7,20,19,64.41264150215139
42,44,2,1,20,63.78253792004525
47,49,2,2,1,64.20733240655541
53,60,7,3,2,65.35598163305767
62,68,6,4,3,67.16776830166583
71,82,11,5,4,68.90132951447175
89,90,1,7,5,139.39693770363846
91,97,6,7,7,0.0
103,104,1,9,7,139.07600733819302
107,109,2,10,9,69.80470904122203
114,116,2,11,10,69.70898496651401
123,124,1,13,11,139.1229208562225
133,147,14,15,13,144.68679255660234
151,162,11,16,15,72.16747542918576
