start_frame,end_frame,num_frames,hole_number,previous_hole,distance
53,88,35,8,-1,0.0
99,118,19,9,8,70.1272287243386
148,159,11,9,9,0.0
167,175,8,10,9,69.77438845311345
180,187,7,11,10,69.69974995339555
204,207,3,10,11,69.69974995339555
241,243,2,8,10,137.88944575521438
247,257,10,7,8,70.67057555541595
261,269,8,6,7,70.77409323164373
273,275,2,5,6,70.09685304124426
278,279,1,4,5,68.93387968485526
282,283,1,3,4,67.22002059088986
287,300,13,2,3,65.36395544639716
305,329,24,1,2,64.16136802709052
331,346,15,1,1,0.0
353,359,6,2,1,64.16136802709052
364,365,1,3,2,65.36395544639716
384,393,9,3,3,0.0
407,408,1,5,3,134.69786420569082
411,412,1,6,5,70.09685304124426
415,420,5,7,6,70.77409323164373
426,429,3,8,7,70.67057555541595
437,449,12,8,8,0.0
480,484,4,2,8,363.4384973429562
494,495,1,1,2,64.16136802709052
499,506,7,1,1,0.0
508,524,16,20,1,63.84457986492009
540,542,2,2,20,126.33932879384982
547,549,2,3,2,65.36395544639716
553,559,6,4,3,67.22002059088986
576,583,7,5,4,68.93387968485526
613,649,36,6,5,70.09685304124426
655,656,1,6,6,0.0
