start_frame,end_frame,num_frames,hole_number,previous_hole,distance
34,38,4,2,-1,0.0
42,43,1,3,2,65.42774980500533
61,65,4,6,3,200.6326625527012
71,72,1,7,6,70.75174929850478
80,81,1,9,7,139.1487297212142
88,89,1,11,9,137.39310385300254
103,104,1,15,11,268.2733172332812
107,108,1,16,15,71.94658171232572
121,123,2,17,16,70.29591509407452
130,136,6,18,17,68.24075472031282
138,141,3,18,18,0.0
149,150,1,19,18,66.13503638777861
152,156,4,19,19,0.0
160,163,3,20,19,64.44203174904523
165,166,1,1,20,63.84656695892882
168,178,10,2,1,64.17802743106893
180,181,1,2,2,0.0
182,185,3,2,2,0.0
189,191,2,2,2,0.0
195,204,9,3,2,65.42774980500533
207,213,6,4,3,67.25685688863324
217,220,3,5,4,68.93758710034106
227,228,1,6,5,70.16839248811017
233,248,15,7,6,70.75174929850478
253,296,43,8,7,70.73071620485986
301,303,2,9,8,70.20986891919796
306,308,2,10,9,69.77741154232737
312,313,1,11,10,69.71832568569255
318,323,5,12,11,70.4396906651715
327,329,2,13,12,70.73088610822057
332,333,1,14,13,73.62435465687311
345,349,4,17,14,208.441839954226
352,354,2,18,17,68.24075472031282
357,365,8,19,18,66.13503638777861
368,372,4,20,19,64.44203174904523
379,383,4,20,20,0.0
386,388,2,1,20,63.84656695892882
392,393,1,2,1,64.17802743106893
403,407,4,2,2,0.0
417,419,2,2,2,0.0
423,425,2,2,2,0.0
430,435,5,1,2,64.17802743106893
439,442,3,20,1,63.84656695892882
454,456,2,19,20,64.44203174904523
461,464,3,18,19,66.13503638777861
495,496,1,15,18,204.3382598191856
502,504,2,14,15,72.46554985425169
509,513,4,13,14,73.62435465687311
517,518,1,12,13,70.73088610822057
528,532,4,11,12,70.4396906651715
539,552,13,10,11,69.71832568569255
557,560,3,9,10,69.77741154232737
576,578,2,7,9,139.1487297212142
584,595,11,6,7,70.75174929850478
