start_frame,end_frame,num_frames,hole_number,previous_hole,distance
17,21,4,1,-1,0.0
23,84,61,2,1,64.31073061309992
94,106,12,3,2,65.24581135115345
110,127,17,4,3,67.16991237150484
129,131,2,5,4,68.87331590694991
145,147,2,6,5,70.11744461744827
150,157,7,7,6,70.69765966357735
161,166,5,8,7,70.67178968601377
170,187,17,9,8,70.17187228457101
190,195,5,9,9,0.0
196,198,2,9,9,0.0
252,279,27,8,9,70.17187228457101
297,309,12,9,8,70.17187228457101
311,312,1,9,9,0.0
337,343,6,8,9,70.17187228457101
356,358,2,8,8,0.0
366,368,2,8,8,0.0
371,375,4,7,8,70.67178968601377
379,380,1,6,7,70.69765966357735
381,393,12,6,6,0.0
410,414,4,6,6,0.0
417,419,2,5,6,70.11744461744827
423,432,9,4,5,68.87331590694991
435,440,5,3,4,67.16991237150484
443,516,73,2,3,65.24581135115345
521,524,3,1,2,64.31073061309992
527,542,15,20,1,63.775765727724455
545,551,6,19,20,64.40227022269936
555,565,10,18,19,66.08170852865929
569,579,10,18,18,0.0
585,595,10,17,18,68.08379188873089
596,669,73,17,17,0.0
670,672,2,17,17,0.0
674,703,29,17,17,0.0
719,722,3,17,17,0.0
725,841,116,16,17,70.0906775378518
