start_frame,end_frame,num_frames,hole_number,previous_hole,distance
34,35,1,17,-1,0.0
37,39,2,16,17,70.28008610292702
40,43,3,16,16,0.0
46,52,6,15,16,72.01364386657617
56,58,2,14,15,72.49916075088291
60,62,2,13,14,73.69054949071175
66,68,2,12,13,70.6465755107018
70,73,3,12,12,0.0
107,108,1,17,12,326.10241529892653
110,114,4,16,17,70.28008610292702
119,125,6,15,16,72.01364386657617
128,130,2,14,15,72.49916075088291
131,133,2,14,14,0.0
141,145,4,16,14,142.891298846277
148,151,3,17,16,70.28008610292702
155,157,2,17,17,0.0
159,161,2,18,17,68.29931541707163
162,164,2,19,18,66.11909179848843
166,170,4,20,19,64.43753501290472
172,174,2,1,20,63.805206036906014
192,198,6,2,1,64.18195408236832
203,206,3,3,2,65.43620863870443
208,213,5,4,3,67.19202753926152
216,224,8,5,4,68.94190609788637
227,228,1,6,5,70.14900762176791
260,264,4,16,6,425.8902153479603
265,269,4,16,16,0.0
272,274,2,17,16,70.28008610292702
281,282,1,17,17,0.0
284,286,2,18,17,68.29931541707163
296,303,7,16,18,137.04010528014263
306,308,2,15,16,72.01364386657617
311,312,1,14,15,72.49916075088291
314,316,2,13,14,73.69054949071175
317,320,3,13,13,0.0
323,332,9,11,13,139.24860284990126
372,377,5,19,11,435.4889885587895
379,381,2,20,19,64.43753501290472
382,383,1,1,20,63.805206036906014
388,391,3,2,1,64.18195408236832
393,396,3,3,2,65.43620863870443
419,425,6,17,3,336.0852664835527
427,430,3,16,17,70.28008610292702
490,491,1,16,16,0.0
508,511,3,17,16,70.28008610292702
513,515,2,18,17,68.29931541707163
542,550,8,6,18,404.93341258706766
558,568,10,7,6,70.77287687438448
571,578,7,6,7,70.77287687438448
580,584,4,5,6,70.14900762176791
586,590,4,5,5,0.0
594,597,3,3,5,134.68674054935065
601,605,4,20,3,186.99204984145587
617,623,6,16,20,253.44763398050077
