start_frame,end_frame,num_frames,hole_number,previous_hole,distance
4,8,4,12,-1,0.0
13,27,14,13,12,70.61133522107991
34,41,7,15,13,144.77538904110295
48,53,5,17,15,140.82594726557315
63,66,3,19,17,132.82092024775494
78,80,2,19,19,0.0
89,90,1,20,19,64.45317909705999
118,121,3,1,20,63.806290779841184
124,127,3,2,1,64.19398724900404
129,131,2,3,2,65.39814622110397
133,135,2,4,3,67.16658942997881
138,151,13,5,4,68.87146033432408
155,175,20,6,5,70.08912330495966
178,186,8,7,6,70.74238593612424
188,189,1,8,7,70.69725016223414
191,192,1,9,8,70.09246846869955
195,201,6,10,9,69.72084277640222
202,220,18,10,10,0.0
227,237,10,11,10,69.68439881351524
239,246,7,11,11,0.0
261,264,3,11,11,0.0
268,272,4,12,11,70.49170137254501
273,277,4,12,12,0.0
280,285,5,12,12,0.0
286,287,1,12,12,0.0
290,295,5,12,12,0.0
298,300,2,12,12,0.0
310,311,1,12,12,0.0
