start_frame,end_frame,num_frames,hole_number,previous_hole,distance
34,57,23,19,-1,0.0
60,69,9,18,19,66.14815686650472
73,82,9,17,18,68.27218353117836
83,87,4,17,17,0.0
91,98,7,16,17,70.36640074430971
100,102,2,15,16,72.06593502482527
104,108,4,14,15,72.5318408336362
112,113,1,13,14,74.12749884362592
117,124,7,12,13,70.40640505868691
126,128,2,12,12,0.0
133,140,7,11,12,70.44601598610785
145,147,2,10,11,69.73389478027742
148,149,1,10,10,0.0
154,168,14,9,10,69.7165666486362
170,207,37,8,9,70.02631179661326
208,262,54,8,8,0.0
266,271,5,8,8,0.0
275,353,78,8,8,0.0
